idEntraineur , FirstName , LastName , dob ,idCountry , idEntraineurPost
5294,Rona,Franecki,1968-01-30,13,4
5295,Yee,Abbott,1975-02-19,48,4
5296,Chantal,Romaguera,1970-01-15,34,3
5297,Barbie,Gislason,1974-10-06,18,2
5298,Isaiah,Rogahn,1983-04-05,59,5
5299,Oren,Ankunding,1972-01-23,45,1
5300,Eli,Bartoletti,1956-01-16,2,5
5301,Carlton,Wiza,1959-09-15,24,3
5302,Albertine,Stanton,1975-04-07,23,2
5303,Wendi,Durgan,1972-08-19,41,6
5304,Kip,Pagac,1969-11-29,71,2
5305,Hans,Schimmel,1969-07-14,45,1
5306,Oswaldo,Treutel,1973-07-06,33,1
5307,India,Corkery,1958-08-15,5,6
5308,Alan,O'Hara,1973-09-04,31,3
5309,Star,Smith,1974-10-27,60,3
5310,Beatrice,Konopelski,1967-05-19,71,2
5311,Toby,Rodriguez,1967-08-17,45,1
5312,Pete,Bradtke,1981-11-25,12,4
5313,Reagan,Gulgowski,1974-04-30,53,4
5314,Caroyln,Hegmann,1968-04-14,19,4
5315,Edward,Jerde,1961-02-26,2,3
5316,Homer,Nienow,1977-01-22,62,2
5317,Richie,Koch,1956-01-23,45,1
5318,Jonie,Huel,1967-02-21,28,5
5319,Sean,Wisoky,1962-06-29,36,3
5320,Ferdinand,Lindgren,1959-02-20,54,2
5321,Alaine,Nolan,1965-08-25,12,5
5322,Burl,Runolfsdottir,1965-08-29,29,4
5323,Romana,Berge,1967-06-05,45,1
5324,Kirk,Labadie,1982-01-14,9,5
5325,Alfred,Huel,1961-08-18,4,4
5326,Eldon,Block,1984-05-12,60,1
5327,Vincenza,Nader,1982-01-16,62,2
5328,Foster,McLaughlin,1954-10-16,63,5
5329,Frederick,Runolfsdottir,1977-12-14,45,1
5330,Angelyn,Lockman,1970-06-24,64,3
5331,Tyisha,Wiegand,1963-10-02,52,6
5332,Jewell,Botsford,1973-04-08,2,5
5333,Edgar,Lindgren,1959-11-13,49,5
5334,Jeramy,Crona,1970-05-06,15,6
5335,Cleveland,Hartmann,1982-09-27,45,1
5336,Jenell,Lang,1981-11-01,31,3
5337,Courtney,Weissnat,1982-03-25,12,4
5338,Ayana,Berge,1957-05-01,34,2
5339,Donella,Kilback,1980-05-19,20,2
5340,Allie,Metz,1956-09-14,39,6
5341,Basil,Leffler,1979-06-14,45,1
5342,Lucas,Walter,1973-01-11,37,5
5343,Yvette,Ziemann,1976-06-19,38,3
5344,Madeleine,Simonis,1956-12-14,10,5
5345,Thora,Kozey,1967-01-04,16,2
5346,Adelina,Kuhn,1957-12-24,25,4
5347,Mae,Murphy,1984-04-19,45,1
5348,Chelsie,Dickinson,1955-11-23,46,3
5349,Garnet,Konopelski,1962-10-21,32,3
5350,Sharlene,Sanford,1968-11-16,44,1
5351,Woodrow,Wolff,1970-07-02,7,2
5352,Briana,Zemlak,1983-10-27,35,1
5353,Brady,Funk,1961-06-25,45,1
5354,Yessenia,Marquardt,1984-08-21,27,5
5355,Criselda,Botsford,1957-12-14,9,4
5356,Karolyn,Cronin,1959-01-23,46,5
5357,Latricia,Hickle,1978-09-12,29,2
5358,Darcel,Waters,1981-09-18,27,3
5359,Santos,Wehner,1979-08-07,45,1
5360,Mohammed,Ondricka,1980-09-18,13,2
5361,Lucas,Ritchie,1972-02-03,49,3
5362,Shannon,Goodwin,1979-11-29,31,3
5363,Leota,Murazik,1961-03-04,6,2
5364,Alysha,Bergstrom,1981-07-10,46,1
5365,Leon,Kerluke,1980-02-26,45,1
5366,Floyd,Shields,1959-06-01,36,2
5367,Jane,Schmeler,1954-01-12,58,5
5368,Kendrick,Torp,1962-07-23,13,4
5369,Hugo,Stoltenberg,1973-10-09,10,5
5370,Larae,Emmerich,1982-06-22,51,2
5371,Moises,Johns,1976-05-21,45,1
5372,Tami,Turner,1959-05-07,36,5
5373,Althea,Murray,1965-07-31,45,3
5374,Lavona,Deckow,1960-07-21,18,1
5375,King,Waelchi,1969-02-26,58,1
5376,Elin,Roob,1956-08-21,51,5
5377,Stevie,Keeling,1955-03-03,45,1
5378,Lakita,Effertz,1955-03-12,10,5
5379,Pamila,Davis,1971-11-20,28,2
5380,Louis,Halvorson,1968-09-08,4,1
5381,Charlie,Swaniawski,1960-10-04,69,5
5382,Maurice,Larkin,1981-05-21,46,2
5383,Carola,Runolfsson,1971-03-19,45,1
5384,Emerson,Weissnat,1959-12-09,13,3
5385,Evette,Windler,1961-11-25,15,4
5386,Dayle,Schamberger,1980-12-16,15,1
5387,Jermaine,Paucek,1980-08-25,50,4
5388,Bo,Dickinson,1957-01-02,3,5
5389,Mohammad,Boehm,1978-11-02,45,1
5390,Ami,Russel,1978-09-15,19,6
5391,Sarai,Gleason,1979-12-23,32,5
5392,Josefine,Little,1961-12-29,68,5
5393,Luis,Considine,1981-01-10,37,3
5394,Annelle,Leuschke,1984-08-06,12,4
5395,Julienne,Kub,1978-11-19,45,1
5396,Annemarie,Jakubowski,1956-07-30,40,5
5397,Moshe,Windler,1974-09-02,52,3
5398,Maryetta,Larkin,1978-11-13,13,2
5399,Yael,Murray,1984-08-10,11,6
5400,Mose,Ruecker,1969-10-23,67,1
5401,Alishia,Powlowski,1955-01-06,46,1
5402,Katharina,Senger,1963-07-09,7,2
5403,Nenita,Pfannerstill,1967-03-19,65,3
5404,Emelda,Huel,1956-01-28,38,5
5405,Winona,Abbott,1966-09-04,33,1
5406,Tonja,Heidenreich,1974-08-26,68,3
5407,Cortez,Stamm,1964-04-17,46,1
5408,Robbin,Ratke,1983-10-02,21,3
5409,Brendon,Lindgren,1955-02-14,30,3
5410,Shantell,Reinger,1958-07-20,24,1
5411,Madelaine,Padberg,1958-11-18,20,3
5412,Darcie,Runolfsdottir,1977-02-23,58,4
5413,Phillip,Marvin,1955-06-13,46,1
5414,Ernest,Kilback,1954-10-26,3,5
5415,Elliot,Halvorson,1963-04-21,34,3
5416,Rashad,Dibbert,1962-05-06,46,2
5417,Caroyln,Tromp,1976-06-10,65,2
5418,Troy,Dickens,1957-09-14,5,5
5419,Lulu,Welch,1958-09-22,46,1
5420,Everette,Fisher,1963-08-17,52,5
5421,Sol,Nienow,1962-09-26,39,6
5422,Lelia,Rippin,1983-07-16,70,4
5423,Sherise,Wiza,1955-09-27,62,5
5424,Marcelino,Prohaska,1963-02-25,46,1
5425,Shon,Price,1978-05-03,46,1
5426,Errol,Zulauf,1981-09-29,62,6
5427,Tobias,Goldner,1957-03-18,1,4
5428,Marlin,Botsford,1962-10-07,14,5
5429,Rodrigo,Bechtelar,1980-08-09,3,4
5430,Lazaro,Moore,1969-09-25,9,6
5431,Joshua,Kreiger,1960-09-06,46,1
5432,Samual,Mohr,1973-05-10,54,4
5433,Kandis,Rogahn,1984-11-08,28,3
5434,Eddie,Osinski,1963-12-01,1,6
5435,Leola,Hessel,1977-11-18,56,3
5436,Simon,Hayes,1959-07-26,65,1
5437,Jeane,Rath,1970-09-21,46,1
5438,Ozell,Breitenberg,1963-05-27,43,6
5439,Assunta,Kassulke,1968-02-12,8,1
5440,Siobhan,Jakubowski,1965-08-01,15,3
5441,Suzi,Mertz,1959-08-06,71,5
5442,Hailey,Schamberger,1959-11-26,42,1
5443,Leeann,Wisoky,1963-05-07,46,1
5444,Elizabeth,Reichert,1970-06-10,62,2
5445,Stephan,Homenick,1955-10-22,65,4
5446,Santiago,Stark,1976-07-08,22,2
5447,Reed,Cassin,1957-11-15,38,4
5448,Tod,Mayert,1963-10-06,53,4
5449,Valentina,Krajcik,1977-11-10,46,1
5450,Margrett,Effertz,1976-07-28,10,2
5451,Darci,Watsica,1967-04-18,45,5
5452,Isaias,Armstrong,1958-11-13,33,4
5453,Jeneva,Emmerich,1974-03-13,53,5
5454,Theodore,Skiles,1965-11-25,65,3
5455,Jules,Legros,1974-10-20,46,1
5456,Lewis,McLaughlin,1967-05-29,15,3
5457,Trudy,Keeling,1977-10-02,15,1
5458,Rigoberto,Bergstrom,1957-08-17,22,4
5459,Wilbert,Rodriguez,1962-10-30,64,5
5460,Frances,Hagenes,1966-05-30,1,5
5461,Malik,Davis,1956-02-05,46,1
5462,Ollie,Rohan,1959-09-11,30,5
5463,Julienne,Schoen,1975-04-27,20,4
5464,My,Kuhn,1979-11-19,51,3
5465,Omar,Ullrich,1965-11-01,67,3
5466,Mary,Cormier,1979-08-16,40,3
5467,Parker,Lemke,1980-07-25,46,1
5468,Yon,Gutmann,1973-07-21,8,2
5469,Meryl,Hoppe,1960-06-13,39,5
5470,Ernie,Tromp,1981-11-18,23,3
5471,Lincoln,Conn,1975-12-01,13,2
5472,Joycelyn,Ullrich,1970-01-15,22,5
5473,Mel,Ortiz,1956-07-11,46,1
5474,Yelena,Mitchell,1968-11-20,54,1
5475,Ardis,Swaniawski,1978-06-01,10,5
5476,Jazmine,Funk,1969-02-01,64,4
5477,Tyree,Blanda,1981-09-19,20,2
5478,Johnathan,Mante,1958-08-17,12,2
5479,Rochelle,Erdman,1979-08-02,46,1
5480,Daine,Ondricka,1970-09-14,63,5
5481,Kerry,Kuvalis,1973-10-19,35,4
5482,Laurence,Wyman,1974-04-25,40,5
5483,Albina,Pfeffer,1967-03-18,38,5
5484,Jim,Goodwin,1982-01-28,37,2
5485,Percy,Graham,1972-02-29,46,1
5486,Wilbur,Crona,1977-02-17,12,3
5487,Vernon,Jast,1956-12-10,43,4
5488,Ardis,Ledner,1955-07-18,39,5
5489,Jefferson,Crist,1965-06-11,12,2
5490,Elli,Prosacco,1957-01-29,33,3
5491,Vivian,Mante,1978-01-29,46,1
5492,Foster,Reynolds,1961-10-03,37,5
5493,Bryon,Lakin,1970-05-28,23,2
5494,Charles,Johns,1980-05-13,55,4
5495,Davina,Herman,1981-09-17,14,5
5496,Cecile,McGlynn,1979-03-24,34,2
5497,Randal,Ankunding,1969-05-13,46,1
5498,Golda,Kovacek,1967-05-18,60,5
5499,Phylis,Wisozk,1975-04-10,2,5
5500,Yuk,Hyatt,1978-07-19,6,1
5501,Garrett,Cronin,1970-01-28,70,3
5502,Joey,Schultz,1981-07-31,39,5
5503,Dick,Weber,1977-06-02,46,1
5504,Phillip,Cummerata,1978-10-21,49,4
5505,Robt,Shields,1974-02-18,27,3
5506,Hung,Morissette,1964-10-29,62,1
5507,Latesha,Conroy,1978-04-28,20,5
5508,Mina,Brown,1966-01-25,49,4
5509,Caren,Veum,1957-11-13,46,1
5510,Veda,Ferry,1956-10-29,2,4
5511,Charity,Herman,1968-02-04,66,5
5512,Efren,Jenkins,1957-04-19,7,3
5513,Nicola,Hickle,1960-01-27,21,2
5514,Willy,Schultz,1955-06-28,24,2
5515,Nola,Corkery,1982-03-11,46,1
5516,Virgilio,Bechtelar,1975-04-10,20,2
5517,Kent,Moen,1954-09-12,65,6
5518,Niki,Satterfield,1974-12-21,28,3
5519,Monte,Windler,1972-05-27,70,2
5520,Milton,Walsh,1957-06-12,28,3
5521,Carlton,Fay,1966-04-12,47,1
5522,Gaynelle,Welch,1954-04-10,25,6
5523,Sharla,Tillman,1976-09-04,25,2
5524,Leandro,Nolan,1955-09-23,35,6
5525,Houston,Simonis,1980-03-10,53,4
5526,Linh,Lockman,1957-01-21,49,1
5527,Blake,Koelpin,1954-06-24,47,1
5528,Edison,Gulgowski,1975-03-25,24,1
5529,Kendrick,Watsica,1984-06-01,8,4
5530,Donn,Hahn,1954-06-08,38,4
5531,Lashunda,Wiza,1958-08-25,2,4
5532,Truman,Osinski,1974-12-03,20,2
5533,Waylon,Dach,1971-04-08,47,1
5534,Jaime,Weimann,1955-06-02,15,6
5535,Porter,Ruecker,1982-07-09,11,2
5536,Tera,Kiehn,1966-06-29,10,4
5537,Odis,Ward,1958-03-18,17,3
5538,Saul,Cummerata,1964-09-11,9,5
5539,Dave,Towne,1979-04-05,47,1
5540,Kum,Osinski,1968-02-22,40,2
5541,Reed,Hauck,1960-05-07,4,6
5542,Cletus,Bailey,1960-07-13,3,3
5543,Marcella,Connelly,1981-06-20,65,5
5544,Dewitt,Wiegand,1972-12-06,6,2
5545,Cari,Labadie,1972-11-02,47,1
5546,Willard,Heller,1983-02-14,9,2
5547,Derek,Fisher,1961-05-04,3,2
5548,Jade,Frami,1981-07-28,25,3
5549,Angila,Pagac,1965-11-26,69,3
5550,Blaine,Mante,1960-10-30,68,2
5551,Shawnta,Schuster,1969-08-19,47,1
5552,Vaughn,Predovic,1978-05-13,31,5
5553,Filomena,White,1971-09-06,69,5
5554,Rusty,Greenholt,1955-06-12,62,4
5555,Enoch,Connelly,1969-09-10,30,6
5556,Avery,Leuschke,1974-01-31,52,3
5557,Wayne,Russel,1954-05-28,47,1
5558,Makeda,Wyman,1959-11-23,46,3
5559,Trula,Prosacco,1972-11-15,28,3
5560,Robbie,Rempel,1962-07-18,28,4
5561,Odell,Witting,1983-12-01,19,2
5562,Sylvie,Pacocha,1954-02-12,36,4
5563,Illa,Spinka,1966-02-20,47,1
5564,Colby,Raynor,1961-03-13,70,2
5565,Alan,White,1974-03-29,19,1
5566,Hilton,Rutherford,1975-01-11,44,4
5567,Wava,Sanford,1975-04-01,37,2
5568,Lenny,Cassin,1970-03-15,17,2
5569,Verline,Hauck,1957-10-02,47,1
5570,Orville,Marks,1956-10-20,52,1
5571,Delmar,Rowe,1973-08-18,71,6
5572,Kerry,Crona,1973-10-13,23,2
5573,Sharda,Mann,1972-01-27,13,3
5574,Leandro,Dare,1978-06-23,46,5
5575,Karrie,Steuber,1971-05-27,47,1
5576,Willian,Schuster,1967-03-07,45,3
5577,Song,Yost,1976-09-30,21,5
5578,Angel,Ritchie,1979-08-19,2,1
5579,Cedrick,Mohr,1976-10-06,34,2
5580,Fernando,Krajcik,1958-06-01,7,5
5581,Cristen,Monahan,1958-06-18,47,1
5582,Freeman,Zieme,1967-12-23,1,5
5583,Chi,Bernhard,1969-03-12,14,2
5584,Robin,Upton,1954-06-27,48,3
5585,Claud,Berge,1980-08-08,43,2
5586,Antonietta,Yundt,1980-02-14,17,6
5587,Benito,Rohan,1966-08-19,47,1
5588,Porter,Turcotte,1972-10-05,33,5
5589,Earnest,Grimes,1984-11-18,2,2
5590,Edmundo,Ernser,1973-12-09,34,1
5591,Jacki,Durgan,1980-05-04,29,2
5592,Veronika,Heaney,1973-04-26,61,2
5593,Raul,Carroll,1958-05-29,47,1
5594,Markita,Abbott,1973-06-23,56,2
5595,Catrina,Cronin,1976-10-23,27,6
5596,Carson,Heidenreich,1955-08-18,17,3
5597,Ashlee,Batz,1972-01-20,32,3
5598,Chi,Pouros,1970-09-12,55,5
5599,Geri,Schumm,1967-06-22,47,1
5600,Luis,McKenzie,1971-10-01,64,5
5601,Georgeanna,Torp,1963-01-24,64,5
5602,Donnie,Breitenberg,1978-05-12,70,5
5603,Vince,Torp,1958-11-24,27,2
5604,Eli,Bogisich,1972-08-24,59,6
5605,Hans,Stokes,1961-03-14,47,1
5606,Zada,Lakin,1961-09-17,9,5
5607,Aundrea,Gleichner,1984-04-11,32,2
5608,Aurelio,Murazik,1962-09-01,1,3
5609,Rhett,Feil,1961-06-07,17,4
5610,Luigi,Marks,1978-02-19,15,3
5611,Rochell,Hane,1970-10-04,47,1
5612,Fabian,Barrows,1958-01-09,4,5
5613,Kimberley,Howe,1957-12-13,60,6
5614,Rashad,Bailey,1958-07-22,60,5
5615,Jake,Howell,1971-11-30,9,6
5616,Levi,Kunze,1965-05-06,70,3
5617,Aleta,Welch,1964-01-09,47,1
5618,Chantel,Herzog,1963-10-07,20,5
5619,Jewel,Wiza,1983-11-03,13,5
5620,Darrel,Hansen,1980-02-23,32,2
5621,Wilton,Von,1967-02-27,60,1
5622,Yael,Becker,1968-02-21,67,3
5623,Normand,Runte,1981-08-26,47,1
5624,Garrett,Denesik,1979-01-28,39,5
5625,Foster,Jacobs,1980-03-15,51,5
5626,Adrian,O'Hara,1982-12-27,63,4
5627,Carson,Windler,1982-04-30,10,3
5628,Antonia,Welch,1964-04-29,14,1
5629,Donna,Towne,1958-11-09,47,1
5630,Adolfo,Murphy,1981-09-13,65,2
5631,Barbar,Flatley,1971-02-13,4,4
5632,Maile,Bradtke,1960-07-13,25,3
5633,Branden,Rau,1981-02-21,1,6
5634,Jacqulyn,Farrell,1959-03-14,36,4
5635,Curtis,Schiller,1968-09-04,47,1
5636,Janna,Zulauf,1980-12-19,54,4
5637,Leroy,Bergnaum,1981-01-09,18,4
5638,Pedro,Kemmer,1964-09-20,4,5
5639,Sal,Raynor,1981-04-15,65,2
5640,Arie,Stanton,1971-11-18,71,6
5641,Kathe,Nienow,1984-04-26,48,1
5642,Clarice,Christiansen,1981-09-11,11,2
5643,Julieann,Kshlerin,1984-01-17,16,2
5644,Dallas,Romaguera,1972-03-04,55,3
5645,Marcelo,Pollich,1960-08-01,39,1
5646,Madelene,Grimes,1981-10-23,46,1
5647,Jean,Daniel,1977-01-26,48,1
5648,Shelley,Satterfield,1965-11-01,68,4
5649,Anya,Schroeder,1974-11-15,46,5
5650,Marcell,Murazik,1973-10-10,17,5
5651,Emmie,Okuneva,1971-08-23,24,3
5652,Billi,Nader,1971-06-30,16,1
5653,Miss,Zboncak,1974-06-15,48,1
5654,Julius,Rutherford,1964-11-10,19,1
5655,Kendra,Balistreri,1981-01-14,38,4
5656,Stanford,Hansen,1973-01-20,59,1
5657,Gerry,Baumbach,1965-10-03,48,1
5658,Gabriel,Koss,1958-04-10,10,6
5659,Tandra,Purdy,1963-03-28,48,1
5660,Danna,Hauck,1981-02-05,23,1
5661,Laurena,Schmidt,1964-06-29,35,2
5662,Maxima,Turner,1978-04-30,46,3
5663,Mildred,Ferry,1973-04-03,33,5
5664,Octavio,Glover,1982-08-01,51,2
5665,Nanette,Volkman,1978-11-04,48,1
5666,Yetta,Corwin,1960-10-12,18,4
5667,Aldo,Ward,1971-05-02,56,1
5668,Carolyn,Upton,1958-08-09,63,5
5669,Omar,Wuckert,1964-12-26,3,1
5670,Allena,Zboncak,1955-11-27,47,2
5671,Cathie,Satterfield,1979-07-11,48,1
5672,Cleta,Nader,1959-07-14,45,3
5673,Sterling,Bergnaum,1979-05-11,60,3
5674,Charles,Effertz,1967-12-02,9,5
5675,Katelynn,Fay,1964-06-05,33,1
5676,Scot,VonRueden,1979-05-29,12,5
5677,Angelia,Little,1974-03-26,48,1
5678,Temple,Nikolaus,1976-03-23,58,2
5679,Kanesha,Pagac,1984-09-02,58,5
5680,Doreatha,Lakin,1964-08-20,20,2
5681,Jae,Yundt,1959-01-06,71,2
5682,Nicol,O'Connell,1982-07-11,60,3
5683,Tony,Mayer,1962-12-19,48,1
5684,Melissa,Hudson,1959-04-04,29,4
5685,Hugh,Pollich,1960-11-22,36,1
5686,Todd,Daniel,1967-07-19,13,4
5687,Brian,Kautzer,1962-04-19,1,5
5688,Demarcus,Kuhic,1981-10-29,25,4
5689,Esteban,Turner,1982-07-02,48,1
5690,Bess,Gulgowski,1957-09-21,34,2
5691,Genevie,Torp,1980-05-14,70,4
5692,Shayne,Jacobs,1974-07-25,50,4
5693,Darryl,Koepp,1976-02-16,38,1
5694,Jacinto,Corwin,1971-06-23,20,4
5695,Mollie,Fisher,1961-07-22,48,1
5696,Magen,Russel,1954-09-18,61,2
5697,Maudie,McLaughlin,1968-04-08,3,3
5698,Majorie,Morar,1957-05-22,22,4
5699,Bert,Kling,1977-03-22,69,3
5700,Ciara,Quitzon,1980-09-06,57,1
5701,Drew,Mann,1963-12-03,48,1
5702,Antoine,Sauer,1971-12-12,10,4
5703,Elmer,Wehner,1978-02-05,24,4
5704,Jocelyn,Waelchi,1957-05-10,64,4
5705,Maynard,Schaden,1973-07-01,22,5
5706,Tona,White,1965-01-06,31,5
5707,Ophelia,Bernier,1984-01-27,48,1
5708,Dannie,Fisher,1984-10-11,45,4
5709,Lloyd,Collier,1962-10-23,61,5
5710,Kristofer,Johnson,1966-10-06,23,5
5711,Jeremiah,Larkin,1954-04-22,4,3
5712,Moses,Walsh,1975-03-13,21,5
5713,King,Langworth,1978-12-19,48,1
5714,Florene,Boehm,1970-04-18,61,5
5715,Yong,Wilderman,1969-04-21,55,2
5716,Neely,Shanahan,1975-05-03,43,2
5717,Hong,Becker,1982-10-08,25,5
5718,Amy,Ziemann,1968-08-18,10,3
5719,Ethyl,Hauck,1974-01-01,48,1
5720,Yoshie,Denesik,1969-05-31,13,3
5721,Kimberlee,Hilpert,1969-12-16,66,1
5722,Alpha,Hand,1961-01-17,43,2
5723,Corinne,Daugherty,1970-01-07,27,3
5724,Rocky,O'Hara,1969-05-28,11,3
5725,Alonzo,Berge,1961-01-10,48,1
5726,Rufus,Farrell,1980-07-31,45,4
5727,Lynn,Cassin,1956-05-25,67,5
5728,Sonny,Harber,1966-06-26,9,6
5729,Leandro,Littel,1984-03-31,26,3
5730,Justin,Heathcote,1981-10-07,33,4
5731,Bob,Mitchell,1983-08-23,48,1
5732,Ricky,Stark,1958-10-21,49,5
5733,Frederick,Lubowitz,1981-02-14,3,2
5734,Maryellen,Gutmann,1974-01-18,41,1
5735,Marinda,Stoltenberg,1967-11-05,46,5
5736,Hoyt,Kub,1977-01-30,59,6
5737,Frances,Lesch,1973-04-24,48,1
5738,Diego,Halvorson,1980-04-17,4,1
5739,Clint,Stoltenberg,1975-01-30,17,2
5740,Felton,Legros,1960-12-27,43,5
5741,Eliz,Block,1960-09-27,14,3
5742,Inell,Wolff,1955-04-19,5,5
5743,Janice,Osinski,1977-11-09,48,1
5744,Shenika,Thiel,1979-10-05,61,5
5745,Pamelia,Koepp,1972-07-02,42,3
5746,Cari,O'Reilly,1969-04-11,55,5
5747,Chang,Wunsch,1975-04-22,42,2
5748,Linwood,Ullrich,1966-08-22,63,5
5749,Merrilee,Bogisich,1955-09-14,48,1
5750,Bob,Berge,1981-05-14,66,4
5751,Evan,Abshire,1959-07-23,12,4
5752,Stanton,Torphy,1958-10-04,67,5
5753,Duncan,Dibbert,1982-06-12,3,2
5754,Esteban,Mante,1975-03-09,28,1
5755,Brett,Dooley,1970-05-26,48,1
5756,Miguel,Cummerata,1967-01-03,5,2
5757,Jonah,Dietrich,1975-08-09,46,4
5758,Nannette,Ortiz,1972-11-12,55,3
5759,Ailene,Cremin,1966-12-07,69,5
5760,Samuel,Crist,1967-02-18,67,2
5761,Pasty,Lindgren,1954-07-15,49,1
5762,Hung,Wehner,1963-09-03,38,2
5763,Jess,Wilkinson,1962-06-12,32,6
5764,Carlos,Christiansen,1976-07-28,60,1
5765,Lynsey,McKenzie,1972-06-02,7,3
5766,Wilfredo,Tromp,1972-02-07,16,2
5767,Ralph,Hermann,1963-10-25,49,1
5768,Ilda,Douglas,1984-06-24,52,3
5769,Jadwiga,O'Reilly,1956-04-23,43,2
5770,Geralyn,Doyle,1964-02-01,52,5
5771,Nu,Haley,1967-06-26,32,2
5772,Vicente,Stanton,1975-11-12,28,3
5773,Arnulfo,Littel,1969-12-12,49,1
5774,Tamara,Heidenreich,1982-05-18,57,2
5775,Dexter,Jaskolski,1980-12-26,69,5
5776,Machelle,Zieme,1956-03-08,72,2
5777,Daphine,Lebsack,1980-06-19,47,2
5778,Yang,Rohan,1967-11-26,64,2
5779,Ira,Gibson,1972-07-11,49,1
5780,Gilbert,Schaefer,1983-09-18,28,4
5781,Mollie,Harris,1960-05-19,57,3
5782,Dario,Nikolaus,1977-07-01,53,6
5783,Cecily,Tremblay,1970-08-30,64,4
5784,Bert,Waelchi,1960-02-12,54,4
5785,Lurline,Prosacco,1962-08-06,49,1
5786,Vasiliki,Ernser,1961-02-22,25,5
5787,Barney,Kautzer,1972-02-09,65,5
5788,Noe,Watsica,1960-01-18,33,3
5789,Genaro,Hammes,1984-11-14,63,4
5790,Goldie,Wolf,1968-04-09,2,1
5791,Amina,Koss,1984-10-28,49,1
5792,Julius,Robel,1974-06-23,44,5
5793,Candie,Blanda,1957-11-07,66,5
5794,Lazaro,Schowalter,1958-07-27,39,6
5795,Anne,Fritsch,1975-11-24,40,5
5796,Lorna,Funk,1976-02-12,40,5
5797,Gonzalo,Erdman,1966-06-30,49,1
5798,Jeannetta,Dooley,1975-01-22,2,3
5799,Michel,Stanton,1954-04-24,58,5
5800,Sherwood,Connelly,1960-02-28,59,2
5801,Davis,Hartmann,1961-06-21,47,4
5802,Rana,Roob,1962-08-30,50,2
5803,Hung,Jaskolski,1957-04-06,49,1
5804,Maire,Larkin,1955-12-07,28,5
5805,Harrison,Hermann,1962-12-02,16,4
5806,Kareem,Weissnat,1977-10-30,12,3
5807,Desmond,Metz,1957-04-07,71,3
5808,Dion,Bogan,1976-12-29,44,3
5809,Aurea,Abernathy,1956-10-27,49,1
5810,Felicia,Kling,1980-12-30,51,4
5811,Dallas,Emmerich,1958-08-15,16,4
5812,Bud,Strosin,1974-06-13,57,4
5813,Fred,Steuber,1959-06-17,23,3
5814,Alisha,O'Connell,1982-02-15,49,5
5815,Otto,Stiedemann,1968-01-01,49,1
5816,Zita,Gusikowski,1954-07-06,2,5
5817,Noelia,Kshlerin,1976-01-12,29,5
5818,Emilio,Langosh,1971-06-24,42,5
5819,Coretta,Thompson,1962-08-29,57,5
5820,Byron,Ortiz,1965-09-19,32,5
5821,Kathe,Cruickshank,1969-07-18,49,1
5822,Xenia,Lockman,1959-06-18,13,3
5823,Riley,Heaney,1980-06-27,26,5
5824,Mindi,Schneider,1981-05-04,10,6
5825,Wade,Bernhard,1966-03-08,8,5
5826,Charlesetta,Balistreri,1962-11-30,70,4
5827,Alona,Adams,1984-07-05,49,1
5828,Michal,Pacocha,1958-06-18,69,2
5829,Jarod,Lueilwitz,1955-10-25,34,3
5830,Shon,Reichert,1980-09-01,70,5
5831,Bulah,Mills,1984-05-25,20,2
5832,Florence,Pfeffer,1957-03-05,24,3
5833,Everett,Berge,1965-02-21,49,1
5834,Wilhemina,Dooley,1970-10-23,2,2
5835,Charla,Wisozk,1981-11-24,30,5
5836,Al,Zieme,1973-10-31,13,2
5837,Kristopher,Hodkiewicz,1984-04-04,31,3
5838,Major,Legros,1977-09-02,71,4
5839,Preston,Brakus,1983-12-12,49,1
5840,Garfield,Hettinger,1975-12-09,67,3
5841,Maxine,Schultz,1959-04-08,48,2
5842,Buster,Thompson,1973-07-03,32,3
5843,Janee,Labadie,1966-07-15,40,2
5844,Michel,Schamberger,1973-06-08,54,4
5845,Cathrine,Hand,1976-11-15,49,1
5846,Sanford,Heathcote,1979-08-12,23,5
5847,Dante,O'Kon,1969-10-26,72,4
5848,Leia,Yundt,1971-01-07,26,2
5849,Chang,O'Hara,1955-05-28,40,5
5850,Randy,Bechtelar,1975-09-02,16,2
5851,Percy,Reilly,1980-04-29,49,1
5852,Arline,Vandervort,1956-02-22,72,2
5853,Chara,Bosco,1963-12-10,17,6
5854,Jude,Kuhn,1957-03-13,68,4
5855,Keshia,Maggio,1978-02-24,42,3
5856,Odelia,O'Hara,1964-10-28,54,3
5857,Hiroko,Abernathy,1967-01-26,49,1
5858,Carl,Douglas,1973-01-08,66,4
5859,Gema,Ferry,1975-04-15,30,6
5860,Lionel,Schiller,1960-09-14,35,4
5861,Cindy,Lynch,1965-05-05,37,5
5862,Tobie,Jacobs,1966-06-09,50,4
5863,Jackson,Satterfield,1983-04-17,49,1
5864,Ricardo,Vandervort,1976-07-16,33,2
5865,Trinidad,Gerlach,1982-10-22,64,4
5866,Jessi,Daniel,1958-10-22,18,1
5867,Jeremy,MacGyver,1972-12-25,48,4
5868,Katherine,Satterfield,1974-05-10,65,3
5869,Jenifer,Herzog,1966-03-24,49,1
5870,Isaias,Jacobs,1954-08-05,50,1
5871,Felisha,Lebsack,1963-05-18,43,4
5872,Normand,Padberg,1958-10-07,52,5
5873,Riley,Goldner,1962-10-19,18,3
5874,Jamie,Weissnat,1978-09-14,16,6
